Nome: UBERLANDIA
Codigo Estacao: A507
Latitude: -18.91694443
Longitude: -48.25555555
Altitude: 874.77
Situacao: Operante
Data Inicial: 2005-01-01
Data Final: 2024-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2015-11-29;23,6;916,1;30;24,5;19,2;71,3;1,6;
2015-11-30;10,2;917,2;31,3;24,7;21,5;78,1;1,5;
2015-12-01;0;917,7;31,8;25,5;21,8;72;1,9;
2015-12-02;0;916,9;33,3;24,7;21,7;72;2;
2015-12-03;39,6;916;32,9;24,9;20,3;72,4;1,5;
2015-12-04;9,2;915,2;32,1;25,1;20,2;67,5;1,5;
2015-12-05;0;914,8;30,6;24,6;19,9;69;1,9;
2015-12-06;40;915,4;28,5;22,6;19,9;83,7;2;
2015-12-07;17,4;915,6;30,1;23,8;19,7;81,3;1,6;
2015-12-08;5,2;916,4;32,5;24,8;21;75,4;1,2;
2015-12-09;8,2;918,2;29,3;24,1;21;76,8;1,3;
2015-12-10;0;917,1;30,2;23,9;22,7;77,3;1,2;
2015-12-11;3,4;917,3;31;23,6;20,7;79,1;1,4;
2015-12-12;8,6;916,5;31,3;25,4;21,1;67,4;2,2;
2015-12-13;,4;917,5;26,4;22,7;19,9;77,9;1,7;
2015-12-14;0;916,6;31,2;25,5;20,9;62,8;2,4;
2015-12-15;0;917;30,3;24,9;22,5;69,8;1,1;
2015-12-16;0;916,5;31,5;25,3;20,2;64;2,1;
2015-12-17;0;916,2;32,4;26,7;21,9;51,4;2,5;
2015-12-18;0;916,5;32,5;25,6;21,6;54,6;2,2;
2015-12-19;12;917,7;30,6;24,7;19,4;62,7;1,7;
2015-12-20;0;917,2;30,8;24,2;21,9;70,2;1,3;
2015-12-21;26,8;916,5;30,3;24,4;19,1;72,5;1,7;
2015-12-22;,2;916,9;30,4;25,2;21;68,8;2,2;
2015-12-23;0;917;31,8;26,7;22,7;58,8;1,9;
2015-12-24;0;917,5;32;27,4;22,7;48,6;2;
2015-12-25;0;917,4;32,9;27,6;23,5;48,1;1,3;
2015-12-26;0;916,4;30,2;23,7;21,9;69,2;2,3;
2015-12-27;30;915,6;29,8;24,6;20;71,4;1,9;
2015-12-28;3,6;916,5;26,7;23;21,5;81,1;1,9;
2015-12-29;6;919,3;21,6;20,3;20,2;89,3;2;
2015-12-30;19,2;919,7;25,7;22;18,5;81;1,8;
2015-12-31;0;917;30,3;24,9;20,8;66,9;1,7;
2016-01-01;0;915,2;30,3;25,1;21,8;71,5;1,2;
2016-01-02;12,8;915,5;30;24,6;20,5;79;1,1;
2016-01-03;16,4;915,3;27,1;23,4;20,8;82,3;1,3;
2016-01-04;19,6;915,4;29,3;24,1;20,2;77,7;1,9;
2016-01-05;20;915,8;28,9;23,7;21;82,7;2,4;
2016-01-06;7,2;915,2;27,6;23,3;20,6;85,7;2,6;
2016-01-07;6,8;913,5;29,2;23,3;21;85,3;2,1;
2016-01-08;8,4;913,4;28,8;23,1;21,1;88,3;1,9;
2016-01-09;5,4;915;26,4;22,8;21,2;88,8;2,1;
2016-01-10;12;915,6;27,2;22,9;21,2;88,6;2,6;
2016-01-11;14;915,7;30,3;23,7;20,8;82,1;2,5;
2016-01-12;49;915;26,5;22,4;20,2;90;1,6;
2016-01-13;41,2;913,6;23,6;22,1;20;94,5;1,9;
2016-01-14;13;912,5;27,3;22,7;20,5;90,8;1,4;
2016-01-15;62,6;913,3;23,9;21,9;20,8;94,7;2,1;
2016-01-16;15,6;912,6;25,5;22,1;20,9;94;2,1;
2016-01-17;51;912,4;27,7;22,6;20,9;91,5;1,3;
2016-01-18;17;911,7;27,7;23;21,2;92,5;,9;
2016-01-19;43,6;911;30;24,3;21,5;83,5;1,7;
2016-01-20;0;911,4;30,2;24,7;21,5;76,5;1,7;
2016-01-21;0;912,4;30;24,8;21;75,4;1,7;
2016-01-22;0;913,7;29,9;25,1;21,1;69,4;2,2;
2016-01-23;0;915,5;29,8;25;20,9;68,4;2;
2016-01-24;0;915,3;29,6;25,1;22,2;72;2;
2016-01-25;0;916,2;30,5;25,1;20,9;70,5;2,3;
2016-01-26;0;915,5;31,7;26,3;21,7;69,6;1,8;
2016-01-27;0;914,9;28,1;25,2;22,7;75,8;1,3;
2016-01-28;4;915,5;29,2;24;21,8;80,5;1,7;
2016-01-29;5,8;916,5;29,2;23,2;21,3;85,4;2,5;
2016-01-30;18,6;917,8;30,5;24,6;20;72,6;2,1;
2016-01-31;0;918,5;30,6;25,6;20,3;51,4;2,5;
2016-02-01;0;918,8;31,8;26,5;21,7;49,5;1,7;
2016-02-02;0;917;32,8;27,5;22,9;50,8;1,3;
2016-02-03;,2;916;31,5;26,3;21,1;60;1,3;
2016-02-04;1,6;916,7;29,8;24,2;20,2;71,7;1,3;
2016-02-05;3,4;917,8;31,9;25,1;19,2;63,3;1,5;
2016-02-06;3,6;919,2;31,1;23,8;20,2;79,2;1,5;
2016-02-07;6;918,2;31;24;21,8;76,1;1,7;
2016-02-08;2;918,3;29,6;23,8;20,7;74,2;2,2;
2016-02-09;0;919,5;31,4;24,9;20,8;70,1;2;
2016-02-10;0;918,5;32,4;25,8;20,5;66,3;1,5;
2016-02-11;0;916,3;32,6;26,7;23,1;64,1;1,1;
2016-02-12;12,8;915,4;31,8;24,8;20,2;72,4;1,9;
2016-02-13;0;914,6;30,5;25;22;77,6;1;
2016-02-14;0;914,5;32;26,4;22,1;68,6;1,9;
2016-02-15;0;916;30,5;25,7;21,7;70,3;2,2;
2016-02-16;9,4;917,3;31,5;24,1;20,1;76,7;1,7;
2016-02-17;16,4;916,9;32,8;25,5;20,3;68,4;1,9;
2016-02-18;0;917,3;31,1;24,8;21,7;69;2,1;
2016-02-19;47,6;916,3;30,1;24,8;19,1;67,8;1,9;
2016-02-20;0;916;31;26,3;21,9;57,6;1,6;
2016-02-21;0;915,5;31,6;26,1;21,9;58,7;1,7;
2016-02-22;0;916,2;29;23,8;20,7;71;2,3;
2016-02-23;10,6;918,5;30,3;24;19,7;74;1,6;
2016-02-24;0;917,4;30,9;25,3;21;64,3;2,4;
2016-02-25;0;915,9;29,1;23,2;21,3;77;1,7;
2016-02-26;5,6;915,4;31,2;25,2;20,2;64,6;2,2;
2016-02-27;0;917,2;31,7;25,2;21;66,7;2;
2016-02-28;,2;918,1;29,9;23,6;21,4;78,6;1,6;
2016-02-29;3,6;918,3;28;22,7;20,7;86,6;1,3;
2016-03-01;2,6;918,5;28,9;22,5;20,6;83,7;1,4;
2016-03-02;22,6;917;28,9;23,8;19,5;75,3;2;
2016-03-03;14;915,9;27,3;22,9;19,8;82,2;2,5;
2016-03-04;,6;null;29,4;null;20,5;81,9;null;
2016-03-05;null;null;null;null;null;null;null;
2016-03-06;null;917,3;30,6;24,7;21,3;74,4;1,6;
2016-03-07;,6;917,4;30,1;24,4;21;68,9;1,9;
2016-03-08;25,2;917,3;30;24,3;19,5;73,9;2,2;
2016-03-09;0;915,9;30;25,2;21,8;68,4;2,5;
2016-03-10;11,4;915,6;28,6;23,7;20,5;80,4;2,4;
2016-03-11;3,2;915,2;29,7;24,4;21,4;78,9;2,2;
2016-03-12;26,2;917,2;29,3;23,2;19,9;83,8;1,9;
2016-03-13;51,6;918,5;30,1;23,4;19,2;80,4;1,7;
2016-03-14;12,6;919,2;30;24,7;20,9;75;2,1;
2016-03-15;4,6;919,3;29,6;24,9;21,9;68,8;2,4;
2016-03-16;0;919,9;29,7;24,7;20,3;65,9;1,8;
2016-03-17;0;919;29,7;24,5;21,8;66,5;2,8;
2016-03-18;,6;918,3;30,4;25,2;20,5;60,3;2,2;
2016-03-19;0;918,1;32,3;26,6;21,8;52,5;1,6;
2016-03-20;0;917,3;32,1;27;21,7;50,6;1,9;
2016-03-21;0;917,7;32;26,7;21,8;51,3;1,7;
2016-03-22;0;918,1;32,2;26,9;22,2;50,4;1,9;
2016-03-23;0;916,8;32,7;26,5;23,3;60,2;,9;
2016-03-24;4,8;916,2;30,1;24,8;22,4;72,5;1,6;
2016-03-25;30;916,9;28,5;23,2;18;80,7;1,7;
2016-03-26;51;918,4;28,2;23,5;18,8;81,4;1,9;
2016-03-27;0;918,7;30,5;24,8;20,7;75,2;1,5;
2016-03-28;3,6;918,2;31,1;24,9;21,4;74,9;1,4;
2016-03-29;0;918,9;31,1;25,8;21,9;63,6;1,9;
2016-03-30;0;919,8;28,5;25,6;22,5;59,6;1,5;
2016-03-31;0;919,8;31,4;26,2;22,1;58,7;1,9;
2016-04-01;0;918,6;31,3;26,4;22,1;57,3;1,7;
2016-04-02;0;917,1;31,1;24,6;21,7;63,2;1,7;
2016-04-03;11,8;917,5;31,9;25,2;21;64,1;1,2;
2016-04-04;,2;919;32,1;26,7;22,2;54,3;1,9;
2016-04-05;,4;919,5;31,9;27;22,8;54,8;2;
2016-04-06;0;917,7;31;26,1;21,1;52,4;2,1;
2016-04-07;0;916,5;31,9;26,6;21,3;49,1;1,4;
2016-04-08;0;915,6;32;26,7;20,4;46,4;1,4;
2016-04-09;0;915,8;32,3;27;21,6;44,5;2;
2016-04-10;0;915,9;32,2;27,1;22,6;43,5;2,2;
2016-04-11;0;916,8;31,4;26,6;21,4;42;2;
2016-04-12;0;918,1;31,2;25,9;20,6;44,3;2,4;
2016-04-13;0;918,1;30,4;25,5;20,7;50,8;2,8;
2016-04-14;0;918,5;30,7;25,6;21,2;53,3;2,2;
2016-04-15;0;918,7;31,1;25,6;19,6;49,4;2;
2016-04-16;0;918,9;30,9;25,5;20,2;45,6;2;
2016-04-17;0;920;30,7;25,3;20;49,9;2,2;
2016-04-18;0;919,8;30,1;25,2;20,3;53,4;2,4;
2016-04-19;0;919;30,1;24,5;19,1;49,5;2,4;
2016-04-20;0;918,4;30;25;20,5;50,3;2;
2016-04-21;0;917,8;30,4;25;20,2;50,9;2,3;
2016-04-22;0;918,5;30,4;25,5;20,8;48,8;1,4;
2016-04-23;0;917;30,6;25,6;20,7;49,4;1,7;
2016-04-24;0;915,8;30,4;25,3;20,7;46,6;2,1;
2016-04-25;0;914,3;31,1;25,5;20,3;46,5;2;
2016-04-26;0;913,8;30,3;24,9;22,8;54,8;2,1;
2016-04-27;0;917,6;22,7;18,6;17,4;80,3;2,3;
2016-04-28;0;919;23,5;16,2;11,3;69,1;2,1;
2016-04-29;0;917,5;26,7;19,9;14,7;62,5;1,9;
2016-04-30;0;918;24,4;18;13,8;74,5;1,7;
2016-05-01;0;918,7;27,7;19,8;13,4;48,5;1,3;
2016-05-02;0;919,1;29,8;21,9;16;43,1;1,8;
2016-05-03;0;919,4;29,1;22,7;16,9;52,5;1,6;
2016-05-04;0;919,3;30;23,1;16,8;50,9;,9;
2016-05-05;0;919,5;30,5;23,2;16,1;44;1,1;
2016-05-06;0;919,2;29,2;23,6;18,2;44,1;1,6;
2016-05-07;0;918,9;30,3;23,6;17;50,3;1,3;
2016-05-08;0;917,9;30,3;24,3;19,3;47,8;1,6;
2016-05-09;0;917,7;29,5;24,2;19,6;48,8;2;
2016-05-10;0;918,3;30,1;23,3;20,3;51,3;2,4;
2016-05-11;0;918,6;30,1;23,1;17,6;57,3;1,4;
2016-05-12;0;919,2;30,4;24,8;20,9;50,9;1,3;
2016-05-13;11,2;919,7;29,1;22,9;18,8;68,1;1,5;
2016-05-14;0;919,9;29,9;23,3;18,6;64,3;1,5;
2016-05-15;0;919,3;28,8;23,3;18,6;68;2,7;
2016-05-16;26;919,4;24,5;21,6;18,3;80,4;2,2;
2016-05-17;0;918,1;27,5;22,2;19,1;78,1;1,3;
2016-05-18;0;918,1;28,7;22,7;17,3;70,9;,9;
2016-05-19;0;919,1;29,7;24,2;20,2;62,1;1,8;
2016-05-20;0;920,5;28,6;24;20;64,7;3,1;
2016-05-21;0;921,1;27,2;23,1;20,3;63,7;1,9;
2016-05-22;0;919,8;29,8;23,7;18,9;59,6;1,8;
2016-05-23;0;921,7;24,6;20,2;16,5;76,1;2,5;
2016-05-24;0;922,4;26,8;18,6;12,6;68,9;1,6;
2016-05-25;0;921,8;26,5;20,6;16;65,3;2,5;
2016-05-26;0;920,4;27,7;22;17,7;62;1,6;
2016-05-27;0;919,7;27,7;22,2;17,5;52,5;1,3;
2016-05-28;0;920,5;27,4;22,7;18;49,1;2,5;
2016-05-29;0;920,6;22,9;18,5;16,4;71,6;2;
2016-05-30;3,4;917,6;28,3;21;15,3;63;2;
2016-05-31;0;917;28,5;22,9;18,3;57,9;1,7;
2016-06-01;0;916,6;29,9;23,6;19,1;58,1;1;
2016-06-02;0;915,9;27,6;22,6;18,8;69,7;1,1;
2016-06-03;10,4;916,2;25,6;20,3;19;89,4;1,2;
2016-06-04;52,2;916,8;28,1;22,1;16,9;78,2;1,1;
2016-06-05;0;916,5;30;24,7;21;66,3;1,1;
2016-06-06;0;916,7;30;24,2;19,5;67,6;,9;
2016-06-07;2,2;917,9;25,2;21,9;20,1;81,5;1,9;
2016-06-08;0;919,8;23,6;18,6;14,8;82,7;2;
2016-06-09;0;920,6;24,9;17,9;13,5;67,2;1,6;
2016-06-10;0;920,4;25,7;19,7;15,5;57,9;1,5;
2016-06-11;0;922;23;17,6;13;55,7;1,7;
2016-06-12;0;923,7;22,4;16,1;11,3;46,2;1,6;
2016-06-13;0;923,6;25,6;16,9;9,2;45,3;1,6;
2016-06-14;0;923,6;25,4;19,3;14,7;67,5;3,3;
2016-06-15;0;924,2;26,4;20,1;15,5;62,8;2,2;
2016-06-16;0;923,1;26,1;20,7;15,6;53,2;1,8;
2016-06-17;0;921,4;26;20,1;13,7;48;1,4;
2016-06-18;0;921,1;27,9;20,3;13,7;46;1,2;
2016-06-19;0;921,3;28,3;21,1;14,8;40,2;1,4;
2016-06-20;0;920,6;27,5;20,9;13,6;41,5;1,3;
2016-06-21;0;920,9;28,5;21,2;16,1;47,3;1,5;
2016-06-22;0;921,4;24,9;20,4;17;57,2;2,8;
2016-06-23;0;921;27,1;21,5;17;53,9;1,7;
2016-06-24;0;921;28;22,3;17,1;52,9;2,2;
2016-06-25;0;922,5;25,6;21,2;16,9;53,9;2,9;
2016-06-26;0;923,3;25,8;20,1;14,7;52,5;2,6;
2016-06-27;0;924,3;24,1;18,9;13,8;53,4;2,5;
2016-06-28;0;923,7;25,3;19,1;13,2;50;2,2;
2016-06-29;0;923;25,6;19,6;15,3;54,5;1,7;
2016-06-30;0;922,8;25,7;20,3;15,2;52,8;1,8;
2016-07-01;0;922,9;25,9;20,7;16;57;2,1;
2016-07-02;0;923,4;25,6;20,9;16;50,2;2,1;
2016-07-03;0;923,2;26,3;20,4;15,8;57,3;2,3;
2016-07-04;0;922,8;26,7;20,6;15,8;52,4;2,5;
2016-07-05;0;921,8;26,7;20,8;16,3;59,6;2,2;
2016-07-06;0;920,8;27,1;21,2;17,4;56,2;2,2;
2016-07-07;0;920,8;27,4;21,3;15,9;58,9;1,1;
2016-07-08;0;921,9;28,7;21,3;14,9;41;1,1;
2016-07-09;0;920,7;28,9;22,6;16,6;35,5;1,9;
2016-07-10;0;919,5;29,6;23,3;18;41,5;1,6;
2016-07-11;0;918,6;29,8;23,7;18,3;41,6;2;
2016-07-12;0;918,2;30,1;23,9;18,5;36,9;1,7;
2016-07-13;0;918,9;29,6;23,9;18,1;35,7;1,5;
2016-07-14;0;918,2;30,1;23,2;16,7;34,4;1,6;
2016-07-15;0;917,2;30,5;24;16,8;35,8;1,3;
2016-07-16;0;916,9;30,9;23,9;17,8;39;1,7;
2016-07-17;0;919,3;22,9;17,4;12,9;58,3;2,6;
2016-07-18;0;919,6;28;17,6;9,1;36,4;1,3;
2016-07-19;0;919,9;28,8;20;12,4;27,5;1,2;
2016-07-20;0;919,7;28,1;20,5;12,5;34,5;1;
2016-07-21;0;919,7;28,6;21,7;15,6;37,7;1,3;
2016-07-22;0;919,6;28,4;21,4;16;40,3;1,6;
2016-07-23;0;919,8;28,8;21,9;16;45,2;2,3;
2016-07-24;0;921,1;27,9;22,6;17,9;45,5;2,6;
2016-07-25;0;920,6;27,9;21,9;16,2;44;2,2;
2016-07-26;0;919,8;27,9;21,9;16,8;46,6;1,4;
2016-07-27;0;919,7;30,7;24,6;18,8;36,9;1,2;
2016-07-28;0;919,4;29,9;23,8;17,3;33,8;1,2;
2016-07-29;0;920,2;29,2;23,1;17,2;37,8;1,8;
2016-07-30;0;921,3;27,6;22,2;17,6;42;2,9;
2016-07-31;0;921,4;26,1;20,8;15,2;46,3;2,3;
2016-08-01;0;921,1;27,2;20,8;15,1;49,4;1,8;
2016-08-02;0;921,6;27,9;21,5;15,2;44;1,6;
2016-08-03;0;921,1;28,3;22,1;16,5;40,1;1,9;
2016-08-04;0;920,9;28,9;22,7;17,7;48,6;2,3;
2016-08-05;0;920,8;28,2;22,4;17,2;44,8;2,4;
2016-08-06;0;920,8;28,6;22,5;17;40,2;2,1;
2016-08-07;0;920,1;31,4;24,4;17,1;35,2;1,2;
2016-08-08;0;918,5;31,4;24,7;18,5;31;1,7;
2016-08-09;0;918,9;32,5;25,5;18,9;26,9;1,8;
2016-08-10;0;919,5;29,8;22,6;16,2;51,4;2;
2016-08-11;0;919,3;27,9;19,8;14,4;53,4;2;
2016-08-12;0;919;30;19,9;10,8;31,5;1,5;
2016-08-13;0;917,7;31;22,7;16,1;29;1,7;
2016-08-14;0;917,3;33,4;24,8;18,2;33,3;1,6;
2016-08-15;0;915,7;31,8;25,9;20,3;36,1;2,1;
2016-08-16;12,2;917,6;27,5;19,9;17,5;81,6;1,8;
2016-08-17;11,8;917,7;30,9;23;16,9;62,1;1,5;
2016-08-18;0;918;32,5;25,5;19,5;41,7;1,3;
2016-08-19;0;916,9;32,3;26,3;20,5;35,5;2,9;
2016-08-20;0;916,4;31;26;21,9;44,4;2,9;
2016-08-21;13,2;919,2;26,8;19,3;17,3;80,6;2;
2016-08-22;8;921,2;22;14,8;9,4;65;2;
2016-08-23;0;919,6;30,2;19,8;11,2;51,3;1,5;
2016-08-24;0;920,2;30;23,3;17,4;52,9;2,6;
2016-08-25;0;920,4;30,4;23,9;18,1;43,9;2,5;
2016-08-26;0;919;29,6;23,1;17,2;32,9;2,1;
2016-08-27;0;918,2;29,9;23,4;16,9;31,5;2,2;
2016-08-28;0;917,8;30,6;24,7;19,6;39,7;2,7;
2016-08-29;0;918,1;31,1;24,9;19,8;36,8;2,5;
2016-08-30;0;918,4;30,7;24,4;18,9;51,7;2,2;
2016-08-31;0;918,1;28,4;22,2;16,7;62,3;2,2;
2016-09-01;0;919,2;31,3;23,4;15,8;58;1,5;
2016-09-02;0;919,8;31,5;25;19,4;50,7;2,9;
2016-09-03;0;919,3;31,1;25,2;20,4;38,3;3,1;
2016-09-04;0;919,9;28,9;23,2;18,7;41,2;2,3;
2016-09-05;0;919,8;30,9;24,1;18,5;45,8;2,2;
2016-09-06;0;920,9;28,6;23,4;18,3;51,3;2,4;
2016-09-07;0;920;31,1;22,2;15,7;64;2,2;
2016-09-08;0;919,2;31,6;22,5;15,5;55,3;1,9;
2016-09-09;0;919,8;32,6;24,5;19,2;31,6;2;
2016-09-10;0;921;32,4;25,7;20,3;37,2;2,4;
2016-09-11;0;919,7;32,2;26,4;21;35,3;2,4;
2016-09-12;0;916,8;32,2;26,2;20,7;30,3;2,5;
2016-09-13;0;916,7;33,3;27,1;21,8;23,9;2,2;
2016-09-14;0;916,5;34,2;28;22,7;28;1,8;
2016-09-15;0;916,9;32,7;24,4;17,6;39,2;1,8;
2016-09-16;0;917,2;33,6;26,3;21,3;27,4;1,1;
2016-09-17;0;917,1;34,9;28,3;23,2;33;1,9;
2016-09-18;,8;917,9;35,2;26,3;19,8;45,1;1,6;
2016-09-19;0;916,7;35,5;28,4;23,4;34,3;2,2;
2016-09-20;3,2;917,3;30,9;23,5;17,9;60,5;1,7;
2016-09-21;0;917;30,7;22,7;15,3;48,8;2,2;
2016-09-22;0;917,1;32,9;23,9;16,5;36,3;2,4;
2016-09-23;0;918,1;33,5;26,9;20,7;40,1;2,4;
2016-09-24;,2;917,7;32,7;25,9;20,2;50,4;2,2;
2016-09-25;,6;915,8;32,5;24,8;19,7;49,2;1,6;
2016-09-26;0;915,5;32,1;25,1;18,7;39,3;1,8;
2016-09-27;0;917;31,9;24,6;18,3;32,5;1,9;
2016-09-28;0;917,2;33,4;25,8;19,2;28,7;1,4;
2016-09-29;0;915,8;34,6;27,1;20,6;23,6;1,5;
2016-09-30;0;914,1;35,4;27,8;20,5;21,9;1,3;
2016-10-01;0;916,2;34,4;27,4;19;28,3;1,7;
2016-10-02;0;917,2;33,9;26,5;19,5;44,3;2,5;
2016-10-03;8,8;915,3;32,3;25,2;19,6;58,6;3,3;
2016-10-04;24;914,9;28,2;20,7;18,9;87,2;1,9;
2016-10-05;2,4;914,3;25,9;21,1;19,1;80,7;1,1;
2016-10-06;10;911,3;26,3;20,5;17,3;73;2,4;
2016-10-07;0;913,4;27,2;19,8;12,9;51,1;1,6;
2016-10-08;0;915,7;30,7;22,9;14,6;37,4;1,3;
2016-10-09;0;916,9;33,5;25,9;18;30,8;1,2;
2016-10-10;0;917,4;33,9;27,5;20,7;29,7;1,9;
2016-10-11;0;916,8;31,9;26,4;21,9;47,7;3,4;
2016-10-12;9,8;917,4;31,1;23,9;18,9;64;2,9;
2016-10-13;0;916,9;31,1;25,8;22,3;51,5;2,8;
2016-10-14;42,4;920;24,4;21,2;19,5;87,9;2;
2016-10-15;4,4;918,2;30,3;24,2;19,7;69,8;1,7;
2016-10-16;0;916,1;33,3;26,9;21,3;54;2,3;
2016-10-17;0;915,5;33,9;28,1;23,3;44,9;1,8;
2016-10-18;0;915,4;34;28,7;23,5;43,3;1,6;
2016-10-19;0;914,2;34,6;29;23,9;44,6;1,4;
2016-10-20;30,6;914,3;29,4;23,5;19,6;75,3;1,8;
2016-10-21;10;914,4;30,6;23,9;19,5;74,5;1,8;
2016-10-22;5;915,5;30,9;25;20,7;70;2,4;
2016-10-23;0;916,8;32,5;26,8;22;55,7;2,9;
2016-10-24;0;915,9;33,1;27,8;22,6;45,1;2,3;
2016-10-25;0;914,5;33,2;26,9;24,2;48,6;1,9;
2016-10-26;0;913,3;34,1;27,8;22,3;47;2,4;
2016-10-27;,4;913,4;29,4;24,2;18,7;68,5;2,7;
2016-10-28;0;915,6;27,4;21,8;16,8;56,9;2,9;
2016-10-29;0;917,8;31,5;23,2;16;42,7;1,4;
2016-10-30;0;917,6;30,3;24,2;20,1;60,6;3,6;
2016-10-31;12,8;916,4;30,8;24,4;18,3;60,9;2,9;
2016-11-01;31;917,4;25;20,5;17,1;82;2;
2016-11-02;0;916,4;29,3;24;19,7;66,8;2,4;
2016-11-03;0;919;27,4;22,1;19,8;80;1,7;
2016-11-04;1,4;921;25;21,8;19,3;81;1,8;
2016-11-05;,6;919,5;29,5;23,8;18,7;65,9;2,6;
2016-11-06;0;918,3;26,3;22,6;20,2;62,2;3,3;
2016-11-07;0;916,5;30,8;23,5;18,9;58,3;2,8;
2016-11-08;9,6;915,5;30,8;23,4;17,4;64;2;
2016-11-09;0;915,3;31,1;24,5;20,3;62,6;2,4;
2016-11-10;10,4;915,9;31,1;24,9;20,5;69,1;1,5;
2016-11-11;11,2;914,2;30,9;24,5;21;68,4;1,6;
2016-11-12;1,6;913;29,2;23,1;19,9;70,8;1,9;
2016-11-13;8,8;912,7;24,1;20,6;19;92;2;
2016-11-14;78,6;909,4;24,9;20,9;19,5;93,5;1,6;
2016-11-15;6,4;909;28;23;18,9;77,3;1,7;
2016-11-16;0;910,5;30,5;25,1;20,2;65,1;1,4;
2016-11-17;,8;912,8;28,1;24,1;20;67,8;1,5;
2016-11-18;19,8;912,7;29;23,8;18,7;73,7;1,8;
2016-11-19;2,8;913,4;28,9;22,4;16,2;52,6;2,2;
2016-11-20;0;913,6;29,8;23,1;16,1;43,4;2,5;
2016-11-21;0;915,1;26,2;22,4;20,7;79,7;2,4;
2016-11-22;,6;914,7;27,3;22,8;20,4;79;2;
2016-11-23;4,8;914,3;28;22,5;19;80,8;1,3;
2016-11-24;4,2;915,4;31,7;25,5;19,2;69,7;1,6;
2016-11-25;0;916,9;31,7;25,5;21,2;63,1;1,7;
2016-11-26;,6;916,7;30,8;23,6;21,8;70,9;2,1;
2016-11-27;20,8;916,3;29,5;24,2;19,5;72,9;1,5;
2016-11-28;9,8;916,6;31,4;24,9;20;68,6;1,8;
2016-11-29;27,6;915,6;31,4;23,8;21;82;1,1;
2016-11-30;3,4;914,9;31,1;23,6;21,6;80,8;1,7;
2016-12-01;34,4;917,1;26,8;21,8;18,9;84,9;2,7;
2016-12-02;1,8;918;29,1;23,9;19,3;73,7;2,3;
2016-12-03;0;915,2;31,7;24,4;21,8;71,3;2,2;
2016-12-04;,8;912,2;30,4;23,9;20,7;75,2;2;
2016-12-05;3,2;913;26;22,6;20,3;83,1;2,9;
2016-12-06;2,2;915,1;28,9;23,2;21,2;81,5;1,5;
2016-12-07;20,4;914,6;32,1;25,6;19,8;62,5;1,3;
2016-12-08;12,2;914,5;27,5;23,5;19,8;77,8;1,6;
2016-12-09;,2;913,8;30;24,8;21,2;69,9;1,6;
2016-12-10;1,4;914,5;29,4;23,2;20,4;82,4;1,6;
2016-12-11;20;914,4;29,4;24,1;20,5;79,8;1,6;
2016-12-12;3,6;912,3;30,9;25,8;22,3;70,4;1,4;
2016-12-13;1,2;913,2;28,5;23,5;22,4;84;1,6;
2016-12-14;45,4;914,5;28,8;22,1;19,2;87;1;
2016-12-15;81,8;916,1;28,1;22,6;19,6;85,5;2,4;
2016-12-16;17,8;919,3;27;20,9;17,6;77,5;4;
2016-12-17;,2;918,6;29,1;22,4;17,8;66;3,4;
2016-12-18;0;916,8;29,5;23,6;19,1;61,4;2,6;
2016-12-19;,4;915,9;29,7;24,5;20;60,1;2,4;
2016-12-20;0;915,4;29,6;24,7;20,8;59;1,8;
2016-12-21;0;915,2;29,6;25;20,5;54,9;2,5;
2016-12-22;0;917,6;31,7;24,9;19,5;59,2;2,3;
2016-12-23;0;917,2;31,2;26,2;21,9;52,8;2,2;
2016-12-24;0;916,1;31,3;26,5;20,9;54,6;2;
2016-12-25;0;914,5;32,8;27,3;23,2;48,1;1,8;
2016-12-26;1,8;915;31,3;24,3;20,2;66,3;2,1;
2016-12-27;7,2;916,6;31,7;25,5;20,1;63,4;1,3;
2016-12-28;,6;916,5;31,7;25,7;21,8;65,9;2;
2016-12-29;6,2;916,9;30,5;23,7;19,6;72,7;2,1;
2016-12-30;21;916,9;31,1;24,4;18,4;62,4;1,8;
2016-12-31;0;917,1;31,3;26,3;20,7;55,5;1,2;
2017-01-01;0;916,8;32,3;26,7;22,5;53,3;1,4;
2017-01-02;0;915,7;31,4;25,5;20,7;63,7;1,7;
2017-01-03;18,4;914,4;33,8;27,3;19,2;55,6;1,7;
2017-01-04;,6;916,3;29,8;24,9;21,4;66,7;1,8;
2017-01-05;1,2;917,7;30,2;24,4;20,2;72,5;1,2;
2017-01-06;3,4;917,2;32,7;25,7;21,5;68,3;1,4;
2017-01-07;11,2;916,8;32,3;25,6;20,2;65,6;1,8;
2017-01-08;,2;915,4;31,9;27,1;22,4;55,5;2,3;
2017-01-09;,8;915,1;28,3;24,9;22,6;68,3;1,4;
2017-01-10;,6;914,7;31,2;24,6;21,6;72,5;1,2;
2017-01-11;2,8;915,1;29,2;22,8;20;80,9;1,7;
